Datum,DAX
14.09.2004,3947
15.09.2004,3941
16.09.2004,3963
17.09.2004,3988
20.09.2004,3977
21.09.2004,3991
22.09.2004,3942
23.09.2004,3905
24.09.2004,3910
27.09.2004,3874
28.09.2004,3882
29.09.2004,3920
30.09.2004,3892
01.10.2004,3994
04.10.2004,4033
05.10.2004,4048
06.10.2004,4049
07.10.2004,4043
08.10.2004,4015
11.10.2004,4017
12.10.2004,3966
13.10.2004,3976
14.10.2004,3940
15.10.2004,3922
18.10.2004,3915
19.10.2004,3964
20.10.2004,3912
21.10.2004,3934
22.10.2004,3935
25.10.2004,3854
26.10.2004,3862
27.10.2004,3929
28.10.2004,3959
29.10.2004,3960
01.11.2004,4012
02.11.2004,4037
03.11.2004,4039
04.11.2004,4041
05.11.2004,4063
08.11.2004,4068
09.11.2004,4065
10.11.2004,4089
11.11.2004,4130
12.11.2004,4143
15.11.2004,4134
16.11.2004,4117
17.11.2004,4183
18.11.2004,4178
19.11.2004,4134
22.11.2004,4123
23.11.2004,4113
24.11.2004,4125
25.11.2004,4160
26.11.2004,4154
29.11.2004,4146
30.11.2004,4126
01.12.2004,4186
02.12.2004,4216
03.12.2004,4208
06.12.2004,4193
07.12.2004,4212
08.12.2004,4201
09.12.2004,4150
10.12.2004,4174
13.12.2004,4219
14.12.2004,4231
15.12.2004,4213
16.12.2004,4233
17.12.2004,4182
20.12.2004,4211
21.12.2004,4214
22.12.2004,4241
23.12.2004,4251
27.12.2004,4235
28.12.2004,4261
29.12.2004,4247
30.12.2004,4256
03.01.2005,4291
04.01.2005,4290
05.01.2005,4258
06.01.2005,4300
07.01.2005,4316
10.01.2005,4307
11.01.2005,4258
12.01.2005,4208
13.01.2005,4212
14.01.2005,4232
17.01.2005,4245
18.01.2005,4250
19.01.2005,4245
20.01.2005,4220
21.01.2005,4213
24.01.2005,4201
25.01.2005,4233
26.01.2005,4214
27.01.2005,4216
28.01.2005,4201
31.01.2005,4254
01.02.2005,4279
02.02.2005,4296
03.02.2005,4281
04.02.2005,4339
07.02.2005,4366
08.02.2005,4371
09.02.2005,4353
10.02.2005,4342
11.02.2005,4387
14.02.2005,4386
15.02.2005,4402
16.02.2005,4368
17.02.2005,4369
18.02.2005,4359
21.02.2005,4353
22.02.2005,4323
23.02.2005,4310
24.02.2005,4304
25.02.2005,4348
28.02.2005,4350
01.03.2005,4383
02.03.2005,4393
03.03.2005,4373
04.03.2005,4423
07.03.2005,4428
08.03.2005,4396
09.03.2005,4375
10.03.2005,4337
11.03.2005,4360
14.03.2005,4367
15.03.2005,4387
16.03.2005,4309
17.03.2005,4315
18.03.2005,4327
21.03.2005,4296
22.03.2005,4320
23.03.2005,4317
24.03.2005,4343
29.03.2005,4351
30.03.2005,4347
31.03.2005,4348
01.04.2005,4373
04.04.2005,4341
05.04.2005,4362
06.04.2005,4379
07.04.2005,4389
08.04.2005,4400
11.04.2005,4396
12.04.2005,4372
13.04.2005,4405
14.04.2005,4402
15.04.2005,4312
18.04.2005,4202
19.04.2005,4204
20.04.2005,4178
21.04.2005,4193
22.04.2005,4223
25.04.2005,4246
26.04.2005,4233
27.04.2005,4189
28.04.2005,4178
29.04.2005,4184
02.05.2005,4224
03.05.2005,4245
04.05.2005,4264
05.05.2005,4299
06.05.2005,4311
09.05.2005,4292
10.05.2005,4251
11.05.2005,4244
12.05.2005,4267
13.05.2005,4275
16.05.2005,4262
17.05.2005,4251
18.05.2005,4324
19.05.2005,4360
20.05.2005,4360
23.05.2005,4406
24.05.2005,4396
25.05.2005,4389
26.05.2005,4436
27.05.2005,4444
30.05.2005,4480
31.05.2005,4460
01.06.2005,4527
02.06.2005,4532
03.06.2005,4510
06.06.2005,4497
07.06.2005,4566
08.06.2005,4557
09.06.2005,4562
10.06.2005,4586
13.06.2005,4599
14.06.2005,4591
15.06.2005,4548
16.06.2005,4579
17.06.2005,4604
20.06.2005,4586
21.06.2005,4608
22.06.2005,4619
23.06.2005,4627
24.06.2005,4566
27.06.2005,4523
28.06.2005,4557
29.06.2005,4583
30.06.2005,4586
01.07.2005,4617
04.07.2005,4623
05.07.2005,4603
06.07.2005,4615
07.07.2005,4530
08.07.2005,4597
11.07.2005,4663
12.07.2005,4653
13.07.2005,4679
14.07.2005,4699
15.07.2005,4712
18.07.2005,4719
19.07.2005,4770
20.07.2005,4784
21.07.2005,4829
22.07.2005,4836
25.07.2005,4842
26.07.2005,4843
27.07.2005,4855
28.07.2005,4892
29.07.2005,4886
01.08.2005,4890
02.08.2005,4932
03.08.2005,4923
04.08.2005,4874
05.08.2005,4827
08.08.2005,4837
09.08.2005,4909
10.08.2005,4990
11.08.2005,4953
12.08.2005,4937
15.08.2005,4922
16.08.2005,4883
17.08.2005,4871
18.08.2005,4851
19.08.2005,4929
22.08.2005,4941
23.08.2005,4917
24.08.2005,4915
25.08.2005,4856
26.08.2005,4783
29.08.2005,4812
30.08.2005,4791
31.08.2005,4829
01.09.2005,4842
02.09.2005,4837
05.09.2005,4909
06.09.2005,4968
07.09.2005,4988
08.09.2005,4992
09.09.2005,5005
12.09.2005,4989
13.09.2005,4901
14.09.2005,4911
15.09.2005,4905
16.09.2005,4986
19.09.2005,4926
20.09.2005,4962
21.09.2005,4875
22.09.2005,4849
23.09.2005,4882
26.09.2005,4998
27.09.2005,4965
28.09.2005,5048
29.09.2005,5021
30.09.2005,5044
03.10.2005,5082
04.10.2005,5138
05.10.2005,5069
06.10.2005,5017
07.10.2005,5007
10.10.2005,5022
11.10.2005,5032
12.10.2005,4981
13.10.2005,4950
14.10.2005,4975
17.10.2005,4978
18.10.2005,4947
19.10.2005,4845
20.10.2005,4864
21.10.2005,4838
24.10.2005,4901
25.10.2005,4872
26.10.2005,4900
27.10.2005,4806
28.10.2005,4825
31.10.2005,4929
01.11.2005,4922
02.11.2005,4954
03.11.2005,5011
04.11.2005,4995
07.11.2005,5024
08.11.2005,5008
09.11.2005,5011
10.11.2005,5015
11.11.2005,5090
14.11.2005,5092
15.11.2005,5110
16.11.2005,5081
17.11.2005,5099
18.11.2005,5123
21.11.2005,5170
22.11.2005,5174
23.11.2005,5196
24.11.2005,5187
25.11.2005,5194
28.11.2005,5176
29.11.2005,5199
30.11.2005,5193
01.12.2005,5266
02.12.2005,5307
05.12.2005,5266
06.12.2005,5300
07.12.2005,5266
08.12.2005,5286
09.12.2005,5282
12.12.2005,5301
13.12.2005,5310
14.12.2005,5286
15.12.2005,5295
16.12.2005,5353
19.12.2005,5350
20.12.2005,5356
21.12.2005,5397
22.12.2005,5398
23.12.2005,5419
27.12.2005,5444
28.12.2005,5447
29.12.2005,5458
30.12.2005,5408
02.01.2006,5449
03.01.2006,5460
04.01.2006,5523
05.01.2006,5516
06.01.2006,5536
09.01.2006,5537
10.01.2006,5494
11.01.2006,5532
12.01.2006,5542
13.01.2006,5483
16.01.2006,5514
17.01.2006,5460
18.01.2006,5395
19.01.2006,5430
20.01.2006,5349
23.01.2006,5348
24.01.2006,5334
25.01.2006,5427
26.01.2006,5548
27.01.2006,5647
30.01.2006,5660
31.01.2006,5674
01.02.2006,5726
02.02.2006,5649
03.02.2006,5657
06.02.2006,5666
07.02.2006,5672
08.02.2006,5666
09.02.2006,5743
10.02.2006,5701
13.02.2006,5756
14.02.2006,5763
15.02.2006,5764
16.02.2006,5789
17.02.2006,5795
20.02.2006,5793
21.02.2006,5801
22.02.2006,5862
23.02.2006,5857
24.02.2006,5870
27.02.2006,5915
28.02.2006,5796
01.03.2006,5866
02.03.2006,5783
03.03.2006,5721
06.03.2006,5754
07.03.2006,5739
08.03.2006,5673
09.03.2006,5732
10.03.2006,5804
13.03.2006,5855
14.03.2006,5870
15.03.2006,5898
16.03.2006,5897
17.03.2006,5882
20.03.2006,5902
21.03.2006,5911
22.03.2006,5932
23.03.2006,5947
24.03.2006,5973
27.03.2006,5912
28.03.2006,5890
29.03.2006,5914
30.03.2006,5984
31.03.2006,5970
03.04.2006,6024
04.04.2006,6013
05.04.2006,6029
06.04.2006,6031
07.04.2006,5952
10.04.2006,6003
11.04.2006,5908
12.04.2006,5901
13.04.2006,5918
18.04.2006,5902
19.04.2006,5993
20.04.2006,6063
21.04.2006,6094
24.04.2006,6079
25.04.2006,6078
26.04.2006,6107
27.04.2006,6067
28.04.2006,6009
02.05.2006,6051
03.05.2006,5968
04.05.2006,6039
05.05.2006,6113
08.05.2006,6127
09.05.2006,6140
10.05.2006,6118
11.05.2006,6054
12.05.2006,5916
15.05.2006,5857
16.05.2006,5851
17.05.2006,5652
18.05.2006,5666
19.05.2006,5672
22.05.2006,5546
23.05.2006,5678
24.05.2006,5587
25.05.2006,5706
26.05.2006,5788
29.05.2006,5755
30.05.2006,5622
31.05.2006,5692
01.06.2006,5707
02.06.2006,5687
05.06.2006,5621
06.06.2006,5502
07.06.2006,5543
08.06.2006,5383
09.06.2006,5464
12.06.2006,5395
13.06.2006,5292
14.06.2006,5305
15.06.2006,5422
16.06.2006,5376
19.06.2006,5439
20.06.2006,5493
21.06.2006,5503
22.06.2006,5533
23.06.2006,5529
26.06.2006,5514
27.06.2006,5459
28.06.2006,5456
29.06.2006,5581
30.06.2006,5683
03.07.2006,5712
04.07.2006,5729
05.07.2006,5625
06.07.2006,5695
07.07.2006,5681
10.07.2006,5706
11.07.2006,5616
12.07.2006,5637
13.07.2006,5527
14.07.2006,5422
17.07.2006,5416
18.07.2006,5396
19.07.2006,5539
20.07.2006,5545
21.07.2006,5451
24.07.2006,5578
25.07.2006,5565
26.07.2006,5583
27.07.2006,5659
28.07.2006,5705
31.07.2006,5681
01.08.2006,5596
02.08.2006,5680
03.08.2006,5640
04.08.2006,5723
07.08.2006,5626
08.08.2006,5651
09.08.2006,5702
10.08.2006,5630
11.08.2006,5628
14.08.2006,5692
15.08.2006,5776
16.08.2006,5812
17.08.2006,5833
18.08.2006,5817
21.08.2006,5794
22.08.2006,5818
23.08.2006,5775
24.08.2006,5814
25.08.2006,5811
28.08.2006,5854
29.08.2006,5847
30.08.2006,5867
31.08.2006,5859
01.09.2006,5876
04.09.2006,5909
05.09.2006,5884
06.09.2006,5813
07.09.2006,5773
08.09.2006,5795
11.09.2006,5798
12.09.2006,5873
13.09.2006,5906
14.09.2006,5907
15.09.2006,5937
18.09.2006,5926
19.09.2006,5873
20.09.2006,5954
21.09.2006,5962
22.09.2006,5883
25.09.2006,5901
26.09.2006,5960
27.09.2006,5989
28.09.2006,5989
29.09.2006,6004
02.10.2006,5999
03.10.2006,5992
04.10.2006,6046
05.10.2006,6075
06.10.2006,6085
09.10.2006,6084
10.10.2006,6117
11.10.2006,6119
12.10.2006,6160
13.10.2006,6173
16.10.2006,6186
17.10.2006,6115
18.10.2006,6182
19.10.2006,6177
20.10.2006,6202
23.10.2006,6242
24.10.2006,6247
25.10.2006,6264
26.10.2006,6284
27.10.2006,6262
30.10.2006,6258
31.10.2006,6268
01.11.2006,6291
02.11.2006,6223
03.11.2006,6241
06.11.2006,6330
07.11.2006,6361
08.11.2006,6349
09.11.2006,6358
10.11.2006,6357
13.11.2006,6393
14.11.2006,6387
15.11.2006,6430
16.11.2006,6443
17.11.2006,6412
20.11.2006,6452
21.11.2006,6460
22.11.2006,6476
23.11.2006,6475
24.11.2006,6411
27.11.2006,6298
28.11.2006,6281
29.11.2006,6363
30.11.2006,6309
01.12.2006,6241
04.12.2006,6295
05.12.2006,6372
06.12.2006,6369
07.12.2006,6413
08.12.2006,6427
11.12.2006,6469
12.12.2006,6476
13.12.2006,6520
14.12.2006,6552
15.12.2006,6588
18.12.2006,6597
19.12.2006,6553
20.12.2006,6586
21.12.2006,6573
22.12.2006,6503
27.12.2006,6608
28.12.2006,6611
29.12.2006,6596
02.01.2007,6681
03.01.2007,6691
04.01.2007,6674
05.01.2007,6593
08.01.2007,6607
09.01.2007,6614
10.01.2007,6566
11.01.2007,6687
12.01.2007,6705
15.01.2007,6731
16.01.2007,6716
17.01.2007,6701
18.01.2007,6689
19.01.2007,6747
22.01.2007,6687
23.01.2007,6678
24.01.2007,6748
25.01.2007,6719
26.01.2007,6690
29.01.2007,6726
30.01.2007,6788
31.01.2007,6789
01.02.2007,6851
02.02.2007,6885
05.02.2007,6874
06.02.2007,6875
07.02.2007,6915
08.02.2007,6876
09.02.2007,6911
12.02.2007,6859
13.02.2007,6895
14.02.2007,6961
15.02.2007,6958
16.02.2007,6957
19.02.2007,6987
20.02.2007,6982
21.02.2007,6941
22.02.2007,6973
23.02.2007,6992
26.02.2007,7027
27.02.2007,6819
28.02.2007,6715
01.03.2007,6640
02.03.2007,6603
05.03.2007,6534
06.03.2007,6595
07.03.2007,6617
08.03.2007,6713
09.03.2007,6716
12.03.2007,6715
13.03.2007,6623
14.03.2007,6447
15.03.2007,6585
16.03.2007,6579
19.03.2007,6671
20.03.2007,6700
21.03.2007,6712
22.03.2007,6856
23.03.2007,6899
26.03.2007,6828
27.03.2007,6858
28.03.2007,6816
29.03.2007,6897
30.03.2007,6917
02.04.2007,6937
03.04.2007,7045
04.04.2007,7073
05.04.2007,7099
10.04.2007,7166
11.04.2007,7152
12.04.2007,7142
13.04.2007,7212
16.04.2007,7338
17.04.2007,7348
18.04.2007,7282
19.04.2007,7242
20.04.2007,7342
23.04.2007,7335
24.04.2007,7270
25.04.2007,7343
26.04.2007,7387
27.04.2007,7378
30.04.2007,7408
02.05.2007,7455
03.05.2007,7476
04.05.2007,7516
07.05.2007,7525
08.05.2007,7442
09.05.2007,7475
10.05.2007,7415
11.05.2007,7479
14.05.2007,7459
15.05.2007,7505
16.05.2007,7481
17.05.2007,7499
18.05.2007,7607
21.05.2007,7619
22.05.2007,7659
23.05.2007,7735
24.05.2007,7697
25.05.2007,7739
29.05.2007,7781
30.05.2007,7764
31.05.2007,7883
01.06.2007,7987
04.06.2007,7976
05.06.2007,7919
06.06.2007,7730
07.06.2007,7618
08.06.2007,7590
11.06.2007,7706
12.06.2007,7678
13.06.2007,7680
14.06.2007,7849
15.06.2007,8030
18.06.2007,8036
19.06.2007,8033
20.06.2007,8090
21.06.2007,7964
22.06.2007,7949
25.06.2007,7930
26.06.2007,7860
27.06.2007,7801
28.06.2007,7921
29.06.2007,8007
02.07.2007,7958
03.07.2007,8050
04.07.2007,8075
05.07.2007,7987
06.07.2007,8048
09.07.2007,8077
10.07.2007,7964
11.07.2007,7898
12.07.2007,8053
13.07.2007,8092
16.07.2007,8105
17.07.2007,8038
18.07.2007,7893
19.07.2007,7991
20.07.2007,7874
23.07.2007,7944
24.07.2007,7806
25.07.2007,7692
26.07.2007,7508
27.07.2007,7451
30.07.2007,7456
31.07.2007,7584
01.08.2007,7473
02.08.2007,7534
03.08.2007,7435
06.08.2007,7444
07.08.2007,7513
08.08.2007,7605
09.08.2007,7453
10.08.2007,7343
13.08.2007,7474
14.08.2007,7425
15.08.2007,7445
16.08.2007,7270
17.08.2007,7378
20.08.2007,7407
21.08.2007,7424
22.08.2007,7500
23.08.2007,7511
24.08.2007,7507
27.08.2007,7485
28.08.2007,7430
29.08.2007,7439
30.08.2007,7519
31.08.2007,7638
03.09.2007,7648
04.09.2007,7721
05.09.2007,7588
06.09.2007,7621
07.09.2007,7436
10.09.2007,7375
11.09.2007,7457
12.09.2007,7472
13.09.2007,7535
14.09.2007,7497
17.09.2007,7479
18.09.2007,7575
19.09.2007,7750
20.09.2007,7735
21.09.2007,7794
24.09.2007,7787
25.09.2007,7769
26.09.2007,7804
27.09.2007,7853
28.09.2007,7861
01.10.2007,7922
02.10.2007,7946
03.10.2007,7955
04.10.2007,7944
05.10.2007,8002
08.10.2007,7974
09.10.2007,7980
10.10.2007,7986
11.10.2007,8033
12.10.2007,8041
15.10.2007,7969
16.10.2007,7962
17.10.2007,7985
18.10.2007,7921
19.10.2007,7884
22.10.2007,7794
23.10.2007,7842
24.10.2007,7828
25.10.2007,7932
26.10.2007,7949
29.10.2007,8009
30.10.2007,7977
31.10.2007,8019
01.11.2007,7880
02.11.2007,7849
05.11.2007,7807
06.11.2007,7827
07.11.2007,7799
08.11.2007,7819
09.11.2007,7812
12.11.2007,7806
13.11.2007,7777
14.11.2007,7783
15.11.2007,7667
16.11.2007,7612
19.11.2007,7511
20.11.2007,7630
21.11.2007,7518
22.11.2007,7562
23.11.2007,7608
26.11.2007,7567
27.11.2007,7531
28.11.2007,7723
29.11.2007,7765
30.11.2007,7870
03.12.2007,7837
04.12.2007,7808
05.12.2007,7944
06.12.2007,7940
07.12.2007,7994
10.12.2007,8033
11.12.2007,8009
12.12.2007,8076
13.12.2007,7928
14.12.2007,7948
17.12.2007,7825
18.12.2007,7850
19.12.2007,7837
20.12.2007,7869
21.12.2007,8002
27.12.2007,8038
28.12.2007,8067
02.01.2008,7949
03.01.2008,7908
04.01.2008,7808
07.01.2008,7817
08.01.2008,7849
09.01.2008,7782
10.01.2008,7713
11.01.2008,7717
14.01.2008,7732
15.01.2008,7566
16.01.2008,7471
17.01.2008,7413
18.01.2008,7314
21.01.2008,6790
22.01.2008,6769
23.01.2008,6439
24.01.2008,6821
25.01.2008,6816
28.01.2008,6818
29.01.2008,6892
30.01.2008,6875
31.01.2008,6851
01.02.2008,6968
04.02.2008,7000
05.02.2008,6765
06.02.2008,6847
07.02.2008,6733
08.02.2008,6767
11.02.2008,6743
12.02.2008,6967
13.02.2008,6973
14.02.2008,6962
15.02.2008,6832
18.02.2008,6967
19.02.2008,7002
20.02.2008,6899
21.02.2008,6904
22.02.2008,6806
25.02.2008,6882
26.02.2008,6985
27.02.2008,6997
28.02.2008,6862
29.02.2008,6748
03.03.2008,6689
04.03.2008,6545
05.03.2008,6683
06.03.2008,6591
07.03.2008,6513
10.03.2008,6448
11.03.2008,6524
12.03.2008,6599
13.03.2008,6500
14.03.2008,6451
17.03.2008,6182
18.03.2008,6393
19.03.2008,6361
20.03.2008,6319
25.03.2008,6524
26.03.2008,6489
27.03.2008,6578
28.03.2008,6559
31.03.2008,6534
01.04.2008,6720
02.04.2008,6777
03.04.2008,6741
04.04.2008,6763
07.04.2008,6821
08.04.2008,6771
09.04.2008,6721
10.04.2008,6704
11.04.2008,6603
14.04.2008,6554
15.04.2008,6585
16.04.2008,6702
17.04.2008,6681
18.04.2008,6843
21.04.2008,6786
22.04.2008,6728
23.04.2008,6795
24.04.2008,6821
25.04.2008,6896
28.04.2008,6925
29.04.2008,6885
30.04.2008,6948
02.05.2008,7043
05.05.2008,7052
06.05.2008,7017
07.05.2008,7076
08.05.2008,7071
09.05.2008,7003
12.05.2008,7035
13.05.2008,7060
14.05.2008,7083
15.05.2008,7081
16.05.2008,7156
19.05.2008,7225
20.05.2008,7118
21.05.2008,7040
22.05.2008,7070
23.05.2008,6944
26.05.2008,6953
27.05.2008,6958
28.05.2008,7033
29.05.2008,7055
30.05.2008,7096
02.06.2008,7008
03.06.2008,7019
04.06.2008,6965
05.06.2008,6941
06.06.2008,6803
09.06.2008,6815
10.06.2008,6771
11.06.2008,6650
12.06.2008,6714
13.06.2008,6765
16.06.2008,6729
17.06.2008,6796
18.06.2008,6728
19.06.2008,6721
20.06.2008,6578
23.06.2008,6589
24.06.2008,6536
25.06.2008,6617
26.06.2008,6459
27.06.2008,6421
30.06.2008,6418
01.07.2008,6315
02.07.2008,6305
03.07.2008,6353
04.07.2008,6272
07.07.2008,6395
08.07.2008,6304
09.07.2008,6386
10.07.2008,6305
11.07.2008,6153
14.07.2008,6200
15.07.2008,6081
16.07.2008,6155
17.07.2008,6271
18.07.2008,6382
21.07.2008,6424
22.07.2008,6442
23.07.2008,6536
24.07.2008,6440
25.07.2008,6436
28.07.2008,6351
29.07.2008,6398
30.07.2008,6460
31.07.2008,6479
01.08.2008,6396
04.08.2008,6349
05.08.2008,6518
06.08.2008,6561
07.08.2008,6543
08.08.2008,6561
11.08.2008,6609
12.08.2008,6585
13.08.2008,6422
14.08.2008,6442
15.08.2008,6446
18.08.2008,6432
19.08.2008,6282
20.08.2008,6317
21.08.2008,6236
22.08.2008,6342
25.08.2008,6296
26.08.2008,6340
27.08.2008,6321
28.08.2008,6420
29.08.2008,6422
01.09.2008,6421
02.09.2008,6518
03.09.2008,6467
04.09.2008,6279
05.09.2008,6127
08.09.2008,6263
09.09.2008,6233
10.09.2008,6210
11.09.2008,6178
12.09.2008,6234
15.09.2008,6064
16.09.2008,5965
17.09.2008,5860
18.09.2008,5863
19.09.2008,6189
22.09.2008,6107
23.09.2008,6068
24.09.2008,6052
25.09.2008,6173
26.09.2008,6063
29.09.2008,5807
30.09.2008,5831
01.10.2008,5806
02.10.2008,5660
03.10.2008,5797
06.10.2008,5387
07.10.2008,5326
08.10.2008,5013
09.10.2008,4887
10.10.2008,4544
13.10.2008,5062
14.10.2008,5199
15.10.2008,4861
16.10.2008,4622
17.10.2008,4781
20.10.2008,4835
21.10.2008,4784
22.10.2008,4571
23.10.2008,4519
24.10.2008,4295
27.10.2008,4334
28.10.2008,4823
29.10.2008,4808
30.10.2008,4869
31.10.2008,4987
03.11.2008,5026
04.11.2008,5278
05.11.2008,5166
06.11.2008,4813
07.11.2008,4938
10.11.2008,5025
11.11.2008,4761
12.11.2008,4620
13.11.2008,4649
14.11.2008,4710
17.11.2008,4557
18.11.2008,4579
19.11.2008,4354
20.11.2008,4220
21.11.2008,4127
24.11.2008,4554
25.11.2008,4560
26.11.2008,4560
27.11.2008,4665
28.11.2008,4669
01.12.2008,4394
02.12.2008,4531
03.12.2008,4567
04.12.2008,4564
05.12.2008,4381
08.12.2008,4715
09.12.2008,4779
10.12.2008,4804
11.12.2008,4767
12.12.2008,4663
15.12.2008,4654
16.12.2008,4729
17.12.2008,4708
18.12.2008,4756
19.12.2008,4696
22.12.2008,4639
23.12.2008,4629
29.12.2008,4704
30.12.2008,4810
02.01.2009,4973
05.01.2009,4983
06.01.2009,5026
07.01.2009,4937
08.01.2009,4879
09.01.2009,4783
12.01.2009,4719
13.01.2009,4636
14.01.2009,4422
15.01.2009,4336
16.01.2009,4366
19.01.2009,4316
20.01.2009,4239
21.01.2009,4261
22.01.2009,4219
23.01.2009,4178
26.01.2009,4326
27.01.2009,4323
28.01.2009,4518
29.01.2009,4428
30.01.2009,4338
02.02.2009,4271
03.02.2009,4374
04.02.2009,4492
05.02.2009,4510
06.02.2009,4644
09.02.2009,4666
10.02.2009,4505
11.02.2009,4530
12.02.2009,4407
13.02.2009,4413
16.02.2009,4366
17.02.2009,4216
18.02.2009,4204
19.02.2009,4215
20.02.2009,4014
23.02.2009,3936
24.02.2009,3895
25.02.2009,3846
26.02.2009,3942
27.02.2009,3843
02.03.2009,3710
03.03.2009,3690
04.03.2009,3890
05.03.2009,3695
06.03.2009,3666
09.03.2009,3692
10.03.2009,3886
11.03.2009,3914
12.03.2009,3956
13.03.2009,3953
16.03.2009,4044
17.03.2009,3987
18.03.2009,3996
19.03.2009,4043
20.03.2009,4068
23.03.2009,4176
24.03.2009,4187
25.03.2009,4223
26.03.2009,4259
27.03.2009,4203
30.03.2009,3989
31.03.2009,4084
01.04.2009,4131
02.04.2009,4381
03.04.2009,4384
06.04.2009,4349
07.04.2009,4322
08.04.2009,4357
09.04.2009,4491
14.04.2009,4557
15.04.2009,4549
16.04.2009,4609
17.04.2009,4676
20.04.2009,4486
21.04.2009,4501
22.04.2009,4594
23.04.2009,4538
24.04.2009,4674
27.04.2009,4694
28.04.2009,4607
29.04.2009,4704
30.04.2009,4769
04.05.2009,4902
05.05.2009,4853
06.05.2009,4880
07.05.2009,4804
08.05.2009,4913
11.05.2009,4866
12.05.2009,4854
13.05.2009,4727
14.05.2009,4738
15.05.2009,4737
18.05.2009,4851
19.05.2009,4959
20.05.2009,5038
21.05.2009,4900
22.05.2009,4918
25.05.2009,4918
26.05.2009,4985
27.05.2009,5000
28.05.2009,4932
29.05.2009,4940
01.06.2009,5142
02.06.2009,5144
03.06.2009,5054
04.06.2009,5064
05.06.2009,5077
08.06.2009,5004
09.06.2009,4997
10.06.2009,5051
11.06.2009,5107
12.06.2009,5069
15.06.2009,4889
16.06.2009,4890
17.06.2009,4799
18.06.2009,4837
19.06.2009,4839
22.06.2009,4693
23.06.2009,4707
24.06.2009,4836
25.06.2009,4800
26.06.2009,4776
29.06.2009,4885
30.06.2009,4808
01.07.2009,4905
02.07.2009,4718
03.07.2009,4708
06.07.2009,4651
07.07.2009,4598
08.07.2009,4572
09.07.2009,4630
10.07.2009,4576
13.07.2009,4722
14.07.2009,4781
15.07.2009,4928
16.07.2009,4957
17.07.2009,4978
20.07.2009,5030
21.07.2009,5093
22.07.2009,5121
23.07.2009,5247
24.07.2009,5229
27.07.2009,5251
28.07.2009,5174
29.07.2009,5270
30.07.2009,5360
31.07.2009,5332
03.08.2009,5426
04.08.2009,5417
05.08.2009,5353
06.08.2009,5369
07.08.2009,5458
10.08.2009,5418
11.08.2009,5285
12.08.2009,5350
13.08.2009,5401
14.08.2009,5309
17.08.2009,5201
18.08.2009,5250
19.08.2009,5231
20.08.2009,5311
21.08.2009,5462
24.08.2009,5519
25.08.2009,5557
26.08.2009,5521
27.08.2009,5470
28.08.2009,5517
31.08.2009,5464
01.09.2009,5327
02.09.2009,5319
03.09.2009,5301
04.09.2009,5384
07.09.2009,5463
08.09.2009,5481
09.09.2009,5574
10.09.2009,5594
11.09.2009,5624
14.09.2009,5620
15.09.2009,5628
16.09.2009,5700
17.09.2009,5731
18.09.2009,5703
21.09.2009,5668
22.09.2009,5709
23.09.2009,5702
24.09.2009,5605
25.09.2009,5581
28.09.2009,5736
29.09.2009,5713
30.09.2009,5675
01.10.2009,5554
02.10.2009,5467
05.10.2009,5508
06.10.2009,5657
07.10.2009,5640
08.10.2009,5716
09.10.2009,5711
12.10.2009,5783
13.10.2009,5714
14.10.2009,5854
15.10.2009,5830
16.10.2009,5743
19.10.2009,5852
20.10.2009,5811
21.10.2009,5833
22.10.2009,5762
23.10.2009,5740
26.10.2009,5642
27.10.2009,5635
28.10.2009,5496
29.10.2009,5587
30.10.2009,5414
02.11.2009,5430
03.11.2009,5353
04.11.2009,5444
05.11.2009,5480
06.11.2009,5488
09.11.2009,5619
10.11.2009,5613
11.11.2009,5668
12.11.2009,5663
13.11.2009,5686
16.11.2009,5804
17.11.2009,5778
18.11.2009,5787
19.11.2009,5702
20.11.2009,5663
23.11.2009,5801
24.11.2009,5769
25.11.2009,5803
26.11.2009,5614
27.11.2009,5685
30.11.2009,5625
01.12.2009,5776
02.12.2009,5781
03.12.2009,5770
04.12.2009,5817
07.12.2009,5784
08.12.2009,5688
09.12.2009,5647
10.12.2009,5709
11.12.2009,5756
14.12.2009,5802
15.12.2009,5811
16.12.2009,5903
17.12.2009,5844
18.12.2009,5831
21.12.2009,5930
22.12.2009,5945
23.12.2009,5957
28.12.2009,6002
29.12.2009,6011
30.12.2009,5957
04.01.2010,6048
05.01.2010,6031
06.01.2010,6034
07.01.2010,6019
08.01.2010,6037
11.01.2010,6040
12.01.2010,5943
13.01.2010,5963
14.01.2010,5988
15.01.2010,5875
18.01.2010,5918
19.01.2010,5976
20.01.2010,5851
21.01.2010,5746
22.01.2010,5695
25.01.2010,5631
26.01.2010,5668
27.01.2010,5643
28.01.2010,5540
29.01.2010,5608
01.02.2010,5654
02.02.2010,5709
03.02.2010,5672
04.02.2010,5533
05.02.2010,5434
08.02.2010,5484
09.02.2010,5498
10.02.2010,5536
11.02.2010,5503
12.02.2010,5500
15.02.2010,5511
16.02.2010,5592
17.02.2010,5648
18.02.2010,5680
19.02.2010,5722
22.02.2010,5688
23.02.2010,5604
24.02.2010,5615
25.02.2010,5532
26.02.2010,5598
01.03.2010,5713
02.03.2010,5776
03.03.2010,5817
04.03.2010,5795
05.03.2010,5877
08.03.2010,5875
09.03.2010,5885
10.03.2010,5936
11.03.2010,5928
12.03.2010,5945
